"gene_name","ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name","exons.exon_rank"
"Runx2",0,13,"ENSMUST00000162878","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",3
"Runx2",0,13,"ENSMUST00000162878","17",44610028,44610093,66,"-","ENSMUSE00001285118","Runx2",4
"Runx2",0,13,"ENSMUST00000162878","17",44606260,44608383,2124,"-","ENSMUSE00000871685","Runx2",5
"Shh",0,1,"ENSMUST00000002708","5",28466461,28467101,641,"-","ENSMUSE00000410744","Shh",1
"Shh",0,1,"ENSMUST00000002708","5",28461322,28461583,262,"-","ENSMUSE00000185050","Shh",2
"Shh",0,1,"ENSMUST00000002708","5",28456815,28458603,1789,"-","ENSMUSE00000409051","Shh",3
"Trp63",0,1,"ENSMUST00000040231","16",25801916,25802101,186,"+","ENSMUSE00000702405","Trp63",1
"Trp63",0,1,"ENSMUST00000040231","16",25820388,25820642,255,"+","ENSMUSE00000377008","Trp63",2
"Trp63",0,1,"ENSMUST00000040231","16",25862279,25862465,187,"+","ENSMUSE00000560306","Trp63",3
"Trp63",0,1,"ENSMUST00000040231","16",25863675,25863790,116,"+","ENSMUSE00000127722","Trp63",4
"Trp63",0,1,"ENSMUST00000040231","16",25865247,25865356,110,"+","ENSMUSE00000560301","Trp63",5
"Trp63",0,1,"ENSMUST00000040231","16",25866075,25866211,137,"+","ENSMUSE00000127720","Trp63",6
"Trp63",0,1,"ENSMUST00000040231","16",25868167,25868249,83,"+","ENSMUSE00000127724","Trp63",7
"Trp63",0,1,"ENSMUST00000040231","16",25870997,25871133,137,"+","ENSMUSE00000127721","Trp63",8
"Trp63",0,1,"ENSMUST00000040231","16",25882527,25882684,158,"+","ENSMUSE00000127719","Trp63",9
"Trp63",0,1,"ENSMUST00000040231","16",25884811,25884955,145,"+","ENSMUSE00000127723","Trp63",10
"Trp63",0,1,"ENSMUST00000040231","16",25886206,25886299,94,"+","ENSMUSE00000127726","Trp63",11
"Trp63",0,1,"ENSMUST00000040231","16",25889008,25892102,3095,"+","ENSMUSE00000702404","Trp63",12
"Trp63",0,2,"ENSMUST00000065523","16",25683765,25684351,587,"+","ENSMUSE00000792425","Trp63",1
"Trp63",0,2,"ENSMUST00000065523","16",25763266,25763394,129,"+","ENSMUSE00000127730","Trp63",2
"Trp63",0,2,"ENSMUST00000065523","16",25764164,25764296,133,"+","ENSMUSE00000127731","Trp63",3
"Trp63",0,2,"ENSMUST00000065523","16",25820388,25820642,255,"+","ENSMUSE00000377008","Trp63",4
"Trp63",0,2,"ENSMUST00000065523","16",25862279,25862465,187,"+","ENSMUSE00000560306","Trp63",5
"Trp63",0,2,"ENSMUST00000065523","16",25863675,25863790,116,"+","ENSMUSE00000127722","Trp63",6
"Trp63",0,2,"ENSMUST00000065523","16",25865247,25865356,110,"+","ENSMUSE00000560301","Trp63",7
"Trp63",0,2,"ENSMUST00000065523","16",25866075,25866211,137,"+","ENSMUSE00000127720","Trp63",8
"Trp63",0,2,"ENSMUST00000065523","16",25868167,25868249,83,"+","ENSMUSE00000127724","Trp63",9
"Trp63",0,2,"ENSMUST00000065523","16",25870997,25871133,137,"+","ENSMUSE00000127721","Trp63",10
"Trp63",0,2,"ENSMUST00000065523","16",25882527,25882684,158,"+","ENSMUSE00000127719","Trp63",11
"Trp63",0,2,"ENSMUST00000065523","16",25884811,25884955,145,"+","ENSMUSE00000127723","Trp63",12
"Trp63",0,2,"ENSMUST00000065523","16",25889008,25892087,3080,"+","ENSMUSE00000450900","Trp63",13
"Trp63",0,3,"ENSMUST00000115304","16",25801916,25802101,186,"+","ENSMUSE00000702405","Trp63",1
"Trp63",0,3,"ENSMUST00000115304","16",25820388,25820642,255,"+","ENSMUSE00000377008","Trp63",2
"Trp63",0,3,"ENSMUST00000115304","16",25862279,25862465,187,"+","ENSMUSE00000560306","Trp63",3
"Trp63",0,3,"ENSMUST00000115304","16",25863675,25863790,116,"+","ENSMUSE00000127722","Trp63",4
"Trp63",0,3,"ENSMUST00000115304","16",25865247,25865356,110,"+","ENSMUSE00000560301","Trp63",5
"Trp63",0,3,"ENSMUST00000115304","16",25866075,25867854,1780,"+","ENSMUSE00000702400","Trp63",6
"Trp63",0,4,"ENSMUST00000115305","16",25801916,25802101,186,"+","ENSMUSE00000702405","Trp63",1
"Trp63",0,4,"ENSMUST00000115305","16",25820388,25820642,255,"+","ENSMUSE00000377008","Trp63",2
"Trp63",0,4,"ENSMUST00000115305","16",25862279,25862465,187,"+","ENSMUSE00000560306","Trp63",3
"Trp63",0,4,"ENSMUST00000115305","16",25863675,25863790,116,"+","ENSMUSE00000127722","Trp63",4
"Trp63",0,4,"ENSMUST00000115305","16",25865247,25865356,110,"+","ENSMUSE00000560301","Trp63",5
"Trp63",0,4,"ENSMUST00000115305","16",25866075,25866211,137,"+","ENSMUSE00000127720","Trp63",6
"Trp63",0,4,"ENSMUST00000115305","16",25868167,25868249,83,"+","ENSMUSE00000127724","Trp63",7
"Trp63",0,4,"ENSMUST00000115305","16",25870997,25871133,137,"+","ENSMUSE00000127721","Trp63",8
"Trp63",0,4,"ENSMUST00000115305","16",25876627,25877144,518,"+","ENSMUSE00000702402","Trp63",9
"Trp63",0,5,"ENSMUST00000115306","16",25801916,25802101,186,"+","ENSMUSE00000702405","Trp63",1
"Trp63",0,5,"ENSMUST00000115306","16",25820388,25820642,255,"+","ENSMUSE00000377008","Trp63",2
"Trp63",0,5,"ENSMUST00000115306","16",25862279,25862465,187,"+","ENSMUSE00000560306","Trp63",3
"Trp63",0,5,"ENSMUST00000115306","16",25863675,25863790,116,"+","ENSMUSE00000127722","Trp63",4
"Trp63",0,5,"ENSMUST00000115306","16",25865247,25865356,110,"+","ENSMUSE00000560301","Trp63",5
"Trp63",0,5,"ENSMUST00000115306","16",25866075,25866199,125,"+","ENSMUSE00000702411","Trp63",6
"Trp63",0,5,"ENSMUST00000115306","16",25868167,25868249,83,"+","ENSMUSE00000127724","Trp63",7
"Trp63",0,5,"ENSMUST00000115306","16",25870997,25871133,137,"+","ENSMUSE00000127721","Trp63",8
"Trp63",0,5,"ENSMUST00000115306","16",25882527,25882684,158,"+","ENSMUSE00000127719","Trp63",9
"Trp63",0,5,"ENSMUST00000115306","16",25884811,25884955,145,"+","ENSMUSE00000127723","Trp63",10
"Trp63",0,5,"ENSMUST00000115306","16",25886206,25886299,94,"+","ENSMUSE00000127726","Trp63",11
"Trp63",0,5,"ENSMUST00000115306","16",25889008,25892102,3095,"+","ENSMUSE00000702404","Trp63",12
"Trp63",0,6,"ENSMUST00000115307","16",25683763,25684351,589,"+","ENSMUSE00000702408","Trp63",1
"Trp63",0,6,"ENSMUST00000115307","16",25763266,25763394,129,"+","ENSMUSE00000127730","Trp63",2
"Trp63",0,6,"ENSMUST00000115307","16",25764164,25764296,133,"+","ENSMUSE00000127731","Trp63",3
"Trp63",0,6,"ENSMUST00000115307","16",25820388,25821318,931,"+","ENSMUSE00000702407","Trp63",4
"Trp63",0,7,"ENSMUST00000115308","16",25683765,25684351,587,"+","ENSMUSE00000792425","Trp63",1
"Trp63",0,7,"ENSMUST00000115308","16",25763266,25763394,129,"+","ENSMUSE00000127730","Trp63",2
"Trp63",0,7,"ENSMUST00000115308","16",25764164,25764296,133,"+","ENSMUSE00000127731","Trp63",3
"Trp63",0,7,"ENSMUST00000115308","16",25820388,25820642,255,"+","ENSMUSE00000377008","Trp63",4
"Trp63",0,7,"ENSMUST00000115308","16",25862279,25862465,187,"+","ENSMUSE00000560306","Trp63",5
"Trp63",0,7,"ENSMUST00000115308","16",25863675,25863790,116,"+","ENSMUSE00000127722","Trp63",6
"Trp63",0,7,"ENSMUST00000115308","16",25865247,25865356,110,"+","ENSMUSE00000560301","Trp63",7
"Trp63",0,7,"ENSMUST00000115308","16",25866075,25866199,125,"+","ENSMUSE00000702411","Trp63",8
"Trp63",0,7,"ENSMUST00000115308","16",25868167,25868249,83,"+","ENSMUSE00000127724","Trp63",9
"Trp63",0,7,"ENSMUST00000115308","16",25870997,25871133,137,"+","ENSMUSE00000127721","Trp63",10
"Trp63",0,7,"ENSMUST00000115308","16",25876627,25877144,518,"+","ENSMUSE00000702402","Trp63",11
"Trp63",0,8,"ENSMUST00000115310","16",25683765,25684351,587,"+","ENSMUSE00000792425","Trp63",1
"Trp63",0,8,"ENSMUST00000115310","16",25763266,25763394,129,"+","ENSMUSE00000127730","Trp63",2
"Trp63",0,8,"ENSMUST00000115310","16",25764164,25764296,133,"+","ENSMUSE00000127731","Trp63",3
"Trp63",0,8,"ENSMUST00000115310","16",25820388,25820642,255,"+","ENSMUSE00000377008","Trp63",4
"Trp63",0,8,"ENSMUST00000115310","16",25862279,25862465,187,"+","ENSMUSE00000560306","Trp63",5
"Trp63",0,8,"ENSMUST00000115310","16",25863675,25863790,116,"+","ENSMUSE00000127722","Trp63",6
"Trp63",0,8,"ENSMUST00000115310","16",25865247,25865356,110,"+","ENSMUSE00000560301","Trp63",7
"Trp63",0,8,"ENSMUST00000115310","16",25866075,25866211,137,"+","ENSMUSE00000127720","Trp63",8
"Trp63",0,8,"ENSMUST00000115310","16",25868167,25868249,83,"+","ENSMUSE00000127724","Trp63",9
"Trp63",0,8,"ENSMUST00000115310","16",25870997,25871133,137,"+","ENSMUSE00000127721","Trp63",10
"Trp63",0,8,"ENSMUST00000115310","16",25882527,25882684,158,"+","ENSMUSE00000127719","Trp63",11
"Trp63",0,8,"ENSMUST00000115310","16",25884811,25884955,145,"+","ENSMUSE00000127723","Trp63",12
"Trp63",0,8,"ENSMUST00000115310","16",25886206,25886299,94,"+","ENSMUSE00000127726","Trp63",13
"Trp63",0,8,"ENSMUST00000115310","16",25889008,25892102,3095,"+","ENSMUSE00000702404","Trp63",14
"Apc",0,1,"ENSMUST00000066133","18",34247698,34247734,37,"+","ENSMUSE00000908371","Apc",1
"Apc",0,1,"ENSMUST00000066133","18",34261005,34261157,153,"+","ENSMUSE00001207606","Apc",2
"Apc",0,1,"ENSMUST00000066133","18",34268298,34268379,82,"+","ENSMUSE00001262805","Apc",3
"Apc",0,1,"ENSMUST00000066133","18",34269056,34269254,199,"+","ENSMUSE00001285185","Apc",4
"Apc",0,1,"ENSMUST00000066133","18",34272439,34272547,109,"+","ENSMUSE00001235284","Apc",5
"Apc",0,1,"ENSMUST00000066133","18",34276564,34276677,114,"+","ENSMUSE00001274558","Apc",6
"Apc",0,1,"ENSMUST00000066133","18",34279269,34279352,84,"+","ENSMUSE00001224466","Apc",7
"Apc",0,1,"ENSMUST00000066133","18",34289838,34289942,105,"+","ENSMUSE00001229850","Apc",8
"Apc",0,1,"ENSMUST00000066133","18",34290044,34290345,302,"+","ENSMUSE00000435118","Apc",9
"Apc",0,2,"ENSMUST00000079362","18",34220984,34221276,293,"+","ENSMUSE00000704166","Apc",1
"Apc",0,2,"ENSMUST00000079362","18",34261005,34261157,153,"+","ENSMUSE00001207606","Apc",2
"Apc",0,2,"ENSMUST00000079362","18",34268298,34268379,82,"+","ENSMUSE00001262805","Apc",3
"Apc",0,2,"ENSMUST00000079362","18",34269056,34269254,199,"+","ENSMUSE00001285185","Apc",4
"Apc",0,2,"ENSMUST00000079362","18",34272439,34272547,109,"+","ENSMUSE00001235284","Apc",5
"Apc",0,2,"ENSMUST00000079362","18",34276564,34276677,114,"+","ENSMUSE00001274558","Apc",6
"Apc",0,2,"ENSMUST00000079362","18",34279269,34279352,84,"+","ENSMUSE00001224466","Apc",7
"Apc",0,2,"ENSMUST00000079362","18",34289838,34289942,105,"+","ENSMUSE00001229850","Apc",8
"Apc",0,2,"ENSMUST00000079362","18",34296031,34296129,99,"+","ENSMUSE00001297240","Apc",9
"Apc",0,2,"ENSMUST00000079362","18",34298423,34298801,379,"+","ENSMUSE00001260424","Apc",10
"Apc",0,2,"ENSMUST00000079362","18",34299966,34300061,96,"+","ENSMUSE00000141542","Apc",11
"Apc",0,2,"ENSMUST00000079362","18",34304583,34304722,140,"+","ENSMUSE00001288218","Apc",12
"Apc",0,2,"ENSMUST00000079362","18",34305566,34305643,78,"+","ENSMUSE00001212960","Apc",13
"Apc",0,2,"ENSMUST00000079362","18",34306263,34306379,117,"+","ENSMUSE00001223623","Apc",14
"Apc",0,2,"ENSMUST00000079362","18",34310693,34310907,215,"+","ENSMUSE00001243643","Apc",15
"Apc",0,2,"ENSMUST00000079362","18",34312005,34318608,6604,"+","ENSMUSE00000363587","Apc",16
"Apc",0,3,"ENSMUST00000115781","18",34220984,34221276,293,"+","ENSMUSE00000704166","Apc",1
"Apc",0,3,"ENSMUST00000115781","18",34261005,34261157,153,"+","ENSMUSE00001207606","Apc",2
"Apc",0,3,"ENSMUST00000115781","18",34268298,34268379,82,"+","ENSMUSE00001262805","Apc",3
"Apc",0,3,"ENSMUST00000115781","18",34269056,34269254,199,"+","ENSMUSE00001285185","Apc",4
"Apc",0,3,"ENSMUST00000115781","18",34272439,34272547,109,"+","ENSMUSE00001235284","Apc",5
"Apc",0,3,"ENSMUST00000115781","18",34276564,34276677,114,"+","ENSMUSE00001274558","Apc",6
"Apc",0,3,"ENSMUST00000115781","18",34279269,34279352,84,"+","ENSMUSE00001224466","Apc",7
"Apc",0,3,"ENSMUST00000115781","18",34282007,34282009,3,"+","ENSMUSE00001011324","Apc",8
"Apc",0,3,"ENSMUST00000115781","18",34296031,34296129,99,"+","ENSMUSE00001297240","Apc",9
"Apc",0,3,"ENSMUST00000115781","18",34298423,34298801,379,"+","ENSMUSE00001260424","Apc",10
"Apc",0,3,"ENSMUST00000115781","18",34299966,34300061,96,"+","ENSMUSE00000141542","Apc",11
"Apc",0,3,"ENSMUST00000115781","18",34304583,34304722,140,"+","ENSMUSE00001288218","Apc",12
"Apc",0,3,"ENSMUST00000115781","18",34305566,34305643,78,"+","ENSMUSE00001212960","Apc",13
"Apc",0,3,"ENSMUST00000115781","18",34306263,34306379,117,"+","ENSMUSE00001223623","Apc",14
"Apc",0,3,"ENSMUST00000115781","18",34310693,34310907,215,"+","ENSMUSE00001243643","Apc",15
"Apc",0,3,"ENSMUST00000115781","18",34312005,34322189,10185,"+","ENSMUSE00000907805","Apc",16
"Apc",0,4,"ENSMUST00000163295","18",34221252,34221276,25,"+","ENSMUSE00000890797","Apc",1
"Apc",0,4,"ENSMUST00000163295","18",34266058,34266222,165,"+","ENSMUSE00000872422","Apc",2
"Apc",0,4,"ENSMUST00000163295","18",34268298,34268379,82,"+","ENSMUSE00001218115","Apc",3
"Apc",0,4,"ENSMUST00000163295","18",34269056,34269254,199,"+","ENSMUSE00001249463","Apc",4
"Apc",0,4,"ENSMUST00000163295","18",34272439,34272547,109,"+","ENSMUSE00001221260","Apc",5
"Apc",0,4,"ENSMUST00000163295","18",34276564,34276591,28,"+","ENSMUSE00000903836","Apc",6
"Apc",0,5,"ENSMUST00000165590","18",34299966,34300061,96,"+","ENSMUSE00000141542","Apc",1
"Apc",0,5,"ENSMUST00000165590","18",34310693,34310907,215,"+","ENSMUSE00001276373","Apc",2
"Apc",0,5,"ENSMUST00000165590","18",34312005,34314326,2322,"+","ENSMUSE00000906927","Apc",3
"Apc",0,6,"ENSMUST00000167136","18",34301261,34301315,55,"+","ENSMUSE00000874128","Apc",1
"Apc",0,6,"ENSMUST00000167136","18",34304583,34304722,140,"+","ENSMUSE00001211748","Apc",2
"Apc",0,6,"ENSMUST00000167136","18",34305566,34305643,78,"+","ENSMUSE00001209638","Apc",3
"Apc",0,6,"ENSMUST00000167136","18",34306263,34306379,117,"+","ENSMUSE00001223809","Apc",4
"Apc",0,6,"ENSMUST00000167136","18",34310693,34310737,45,"+","ENSMUSE00000901721","Apc",5
"Apc",0,7,"ENSMUST00000170023","18",34221013,34221276,264,"+","ENSMUSE00000511275","Apc",1
"Apc",0,7,"ENSMUST00000170023","18",34261005,34261157,153,"+","ENSMUSE00001304690","Apc",2
"Apc",0,7,"ENSMUST00000170023","18",34268298,34268379,82,"+","ENSMUSE00001218115","Apc",3
"Apc",0,7,"ENSMUST00000170023","18",34269056,34269254,199,"+","ENSMUSE00001249463","Apc",4
"Apc",0,7,"ENSMUST00000170023","18",34272439,34272547,109,"+","ENSMUSE00001221260","Apc",5
"Apc",0,7,"ENSMUST00000170023","18",34276564,34276677,114,"+","ENSMUSE00001261566","Apc",6
"Apc",0,7,"ENSMUST00000170023","18",34279269,34279352,84,"+","ENSMUSE00001294754","Apc",7
"Apc",0,7,"ENSMUST00000170023","18",34289838,34289942,105,"+","ENSMUSE00001267269","Apc",8
"Apc",0,7,"ENSMUST00000170023","18",34296031,34296129,99,"+","ENSMUSE00001204611","Apc",9
"Apc",0,7,"ENSMUST00000170023","18",34298423,34298801,379,"+","ENSMUSE00001249326","Apc",10
"Apc",0,7,"ENSMUST00000170023","18",34299966,34300202,237,"+","ENSMUSE00000892266","Apc",11
"Apc",0,8,"ENSMUST00000170195","18",34247694,34247734,41,"+","ENSMUSE00000893172","Apc",1
"Apc",0,8,"ENSMUST00000170195","18",34261005,34263695,2691,"+","ENSMUSE00000904674","Apc",2
"Apc",0,9,"ENSMUST00000171187","18",34220924,34221276,353,"+","ENSMUSE00000884166","Apc",1
"Apc",0,9,"ENSMUST00000171187","18",34268298,34268379,82,"+","ENSMUSE00001262805","Apc",2
"Apc",0,9,"ENSMUST00000171187","18",34269056,34269254,199,"+","ENSMUSE00001285185","Apc",3
"Apc",0,9,"ENSMUST00000171187","18",34272439,34272547,109,"+","ENSMUSE00001235284","Apc",4
"Apc",0,9,"ENSMUST00000171187","18",34276564,34276677,114,"+","ENSMUSE00001274558","Apc",5
"Apc",0,9,"ENSMUST00000171187","18",34289838,34289942,105,"+","ENSMUSE00001229850","Apc",6
"Apc",0,9,"ENSMUST00000171187","18",34296031,34296129,99,"+","ENSMUSE00001297240","Apc",7
"Apc",0,9,"ENSMUST00000171187","18",34298423,34298801,379,"+","ENSMUSE00001260424","Apc",8
"Apc",0,9,"ENSMUST00000171187","18",34299966,34300061,96,"+","ENSMUSE00000141542","Apc",9
"Apc",0,9,"ENSMUST00000171187","18",34304583,34304722,140,"+","ENSMUSE00001288218","Apc",10
"Apc",0,9,"ENSMUST00000171187","18",34305566,34305643,78,"+","ENSMUSE00001212960","Apc",11
"Apc",0,9,"ENSMUST00000171187","18",34306263,34306379,117,"+","ENSMUSE00001223623","Apc",12
"Apc",0,9,"ENSMUST00000171187","18",34310693,34310907,215,"+","ENSMUSE00001243643","Apc",13
"Apc",0,9,"ENSMUST00000171187","18",34312005,34313506,1502,"+","ENSMUSE00000904179","Apc",14
"Barx1",0,1,"ENSMUST00000021813","13",48662998,48663339,342,"+","ENSMUSE00000351327","Barx1",1
"Barx1",0,1,"ENSMUST00000021813","13",48665026,48665317,292,"+","ENSMUSE00000276902","Barx1",2
"Barx1",0,1,"ENSMUST00000021813","13",48665401,48665485,85,"+","ENSMUSE00000117474","Barx1",3
"Barx1",0,1,"ENSMUST00000021813","13",48665828,48666507,680,"+","ENSMUSE00000514488","Barx1",4
"Bcl11b",0,1,"ENSMUST00000066060","12",108003086,108003602,517,"-","ENSMUSE00000717023","Bcl11b",1
"Bcl11b",0,1,"ENSMUST00000066060","12",107989465,107989830,366,"-","ENSMUSE00000439799","Bcl11b",2
"Bcl11b",0,1,"ENSMUST00000066060","12",107965672,107965887,216,"-","ENSMUSE00000439778","Bcl11b",3
"Bcl11b",0,1,"ENSMUST00000066060","12",107910403,107917414,7012,"-","ENSMUSE00000439774","Bcl11b",4
"Bcl11b",0,2,"ENSMUST00000109887","12",108003086,108003414,329,"-","ENSMUSE00000439790","Bcl11b",1
"Bcl11b",0,2,"ENSMUST00000109887","12",107915222,107917414,2193,"-","ENSMUSE00000439784","Bcl11b",2
"Bcl11b",0,3,"ENSMUST00000109891","12",108003086,108003414,329,"-","ENSMUSE00000439790","Bcl11b",1
"Bcl11b",0,3,"ENSMUST00000109891","12",107989465,107989830,366,"-","ENSMUSE00000439799","Bcl11b",2
"Bcl11b",0,3,"ENSMUST00000109891","12",107915222,107917414,2193,"-","ENSMUSE00000439784","Bcl11b",3
"Bmp2",0,1,"ENSMUST00000028836","2",133552159,133553351,1193,"+","ENSMUSE00000640769","Bmp2",1
"Bmp2",0,1,"ENSMUST00000028836","2",133554419,133554768,350,"+","ENSMUSE00000168705","Bmp2",2
"Bmp2",0,1,"ENSMUST00000028836","2",133560874,133562885,2012,"+","ENSMUSE00000350817","Bmp2",3
"Bmp7",0,1,"ENSMUST00000009143","2",172939655,172940321,667,"-","ENSMUSE00000497335","Bmp7",1
"Bmp7",0,1,"ENSMUST00000009143","2",172916467,172916659,193,"-","ENSMUSE00000265350","Bmp7",2
"Bmp7",0,1,"ENSMUST00000009143","2",172893448,172893596,149,"-","ENSMUSE00000170151","Bmp7",3
"Bmp7",0,1,"ENSMUST00000009143","2",172879326,172879523,198,"-","ENSMUSE00000170145","Bmp7",4
"Bmp7",0,1,"ENSMUST00000009143","2",172875215,172875291,77,"-","ENSMUSE00000170148","Bmp7",5
"Bmp7",0,1,"ENSMUST00000009143","2",172872872,172872982,111,"-","ENSMUSE00000549035","Bmp7",6
"Bmp7",0,1,"ENSMUST00000009143","2",172868012,172870286,2275,"-","ENSMUSE00000341757","Bmp7",7
"Bmp7",0,2,"ENSMUST00000137247","2",172939655,172940092,438,"-","ENSMUSE00000772770","Bmp7",1
"Bmp7",0,2,"ENSMUST00000137247","2",172916118,172916659,542,"-","ENSMUSE00000790960","Bmp7",2
"Chuk",0,1,"ENSMUST00000026217","19",44107288,44107480,193,"-","ENSMUSE00000826501","Chuk",1
"Chuk",0,1,"ENSMUST00000026217","19",44103658,44103752,95,"-","ENSMUSE00001275157","Chuk",2
"Chuk",0,1,"ENSMUST00000026217","19",44101737,44101851,115,"-","ENSMUSE00001313292","Chuk",3
"Chuk",0,1,"ENSMUST00000026217","19",44100150,44100219,70,"-","ENSMUSE00001212287","Chuk",4
"Chuk",0,1,"ENSMUST00000026217","19",44098585,44098673,89,"-","ENSMUSE00001279925","Chuk",5
"Chuk",0,1,"ENSMUST00000026217","19",44097442,44097531,90,"-","ENSMUSE00001242523","Chuk",6
"Chuk",0,1,"ENSMUST00000026217","19",44097203,44097327,125,"-","ENSMUSE00001279451","Chuk",7
"Chuk",0,1,"ENSMUST00000026217","19",44096909,44097016,108,"-","ENSMUSE00001268504","Chuk",8
"Chuk",0,1,"ENSMUST00000026217","19",44096224,44096359,136,"-","ENSMUSE00001250623","Chuk",9
"Chuk",0,1,"ENSMUST00000026217","19",44090933,44091127,195,"-","ENSMUSE00001287883","Chuk",10
"Chuk",0,1,"ENSMUST00000026217","19",44088675,44088777,103,"-","ENSMUSE00001307575","Chuk",11
"Chuk",0,1,"ENSMUST00000026217","19",44087916,44088039,124,"-","ENSMUSE00001231475","Chuk",12
"Chuk",0,1,"ENSMUST00000026217","19",44086908,44087059,152,"-","ENSMUSE00001218792","Chuk",13
"Chuk",0,1,"ENSMUST00000026217","19",44084417,44084478,62,"-","ENSMUSE00001214037","Chuk",14
"Chuk",0,1,"ENSMUST00000026217","19",44082586,44082695,110,"-","ENSMUSE00001280412","Chuk",15
"Chuk",0,1,"ENSMUST00000026217","19",44081946,44081995,50,"-","ENSMUSE00001226106","Chuk",16
"Chuk",0,1,"ENSMUST00000026217","19",44078889,44078985,97,"-","ENSMUSE00001092375","Chuk",17
"Chuk",0,1,"ENSMUST00000026217","19",44078293,44078440,148,"-","ENSMUSE00001284903","Chuk",18
"Chuk",0,1,"ENSMUST00000026217","19",44077246,44077379,134,"-","ENSMUSE00001022572","Chuk",19
"Chuk",0,1,"ENSMUST00000026217","19",44075431,44075530,100,"-","ENSMUSE00001228687","Chuk",20
"Chuk",0,1,"ENSMUST00000026217","19",44073335,44074540,1206,"-","ENSMUSE00000543055","Chuk",21
"Chuk",0,2,"ENSMUST00000119591","19",44107288,44107477,190,"-","ENSMUSE00000708088","Chuk",1
"Chuk",0,2,"ENSMUST00000119591","19",44103658,44103752,95,"-","ENSMUSE00001275157","Chuk",2
"Chuk",0,2,"ENSMUST00000119591","19",44101737,44101851,115,"-","ENSMUSE00001313292","Chuk",3
"Chuk",0,2,"ENSMUST00000119591","19",44100150,44100219,70,"-","ENSMUSE00001212287","Chuk",4
"Chuk",0,2,"ENSMUST00000119591","19",44098585,44098673,89,"-","ENSMUSE00001279925","Chuk",5
"Chuk",0,2,"ENSMUST00000119591","19",44097442,44097531,90,"-","ENSMUSE00001242523","Chuk",6
"Chuk",0,2,"ENSMUST00000119591","19",44097203,44097327,125,"-","ENSMUSE00001279451","Chuk",7
"Chuk",0,2,"ENSMUST00000119591","19",44096909,44097016,108,"-","ENSMUSE00001268504","Chuk",8
"Chuk",0,2,"ENSMUST00000119591","19",44096224,44096359,136,"-","ENSMUSE00001250623","Chuk",9
"Chuk",0,2,"ENSMUST00000119591","19",44090933,44091127,195,"-","ENSMUSE00001287883","Chuk",10
"Chuk",0,2,"ENSMUST00000119591","19",44088675,44088777,103,"-","ENSMUSE00001307575","Chuk",11
"Chuk",0,2,"ENSMUST00000119591","19",44087916,44088039,124,"-","ENSMUSE00001231475","Chuk",12
"Chuk",0,2,"ENSMUST00000119591","19",44086908,44087059,152,"-","ENSMUSE00001218792","Chuk",13
"Chuk",0,2,"ENSMUST00000119591","19",44084417,44084478,62,"-","ENSMUSE00001214037","Chuk",14
"Chuk",0,2,"ENSMUST00000119591","19",44082586,44082695,110,"-","ENSMUSE00001280412","Chuk",15
"Chuk",0,2,"ENSMUST00000119591","19",44081946,44081995,50,"-","ENSMUSE00001226106","Chuk",16
"Chuk",0,2,"ENSMUST00000119591","19",44078889,44078985,97,"-","ENSMUSE00001092375","Chuk",17
"Chuk",0,2,"ENSMUST00000119591","19",44078293,44078440,148,"-","ENSMUSE00001284903","Chuk",18
"Chuk",0,2,"ENSMUST00000119591","19",44077263,44077379,117,"-","ENSMUSE00000711191","Chuk",19
"Chuk",0,2,"ENSMUST00000119591","19",44075431,44075530,100,"-","ENSMUSE00001263472","Chuk",20
"Chuk",0,2,"ENSMUST00000119591","19",44073336,44074540,1205,"-","ENSMUSE00000690142","Chuk",21
"Chuk",0,3,"ENSMUST00000123806","19",44078889,44079035,147,"-","ENSMUSE00000799240","Chuk",1
"Chuk",0,3,"ENSMUST00000123806","19",44078293,44078440,148,"-","ENSMUSE00001224376","Chuk",2
"Chuk",0,3,"ENSMUST00000123806","19",44076938,44077379,442,"-","ENSMUSE00000834890","Chuk",3
"Chuk",0,4,"ENSMUST00000134495","19",44084417,44084450,34,"-","ENSMUSE00000785410","Chuk",1
"Chuk",0,4,"ENSMUST00000134495","19",44082586,44082695,110,"-","ENSMUSE00001289439","Chuk",2
"Chuk",0,4,"ENSMUST00000134495","19",44081946,44081995,50,"-","ENSMUSE00001212935","Chuk",3
"Chuk",0,4,"ENSMUST00000134495","19",44078889,44079266,378,"-","ENSMUSE00000726408","Chuk",4
"Chuk",0,4,"ENSMUST00000134495","19",44078293,44078440,148,"-","ENSMUSE00001224376","Chuk",5
"Chuk",0,4,"ENSMUST00000134495","19",44077245,44077379,135,"-","ENSMUSE00000845704","Chuk",6
"Chuk",0,5,"ENSMUST00000144286","19",44078889,44079282,394,"-","ENSMUSE00000799887","Chuk",1
"Chuk",0,5,"ENSMUST00000144286","19",44078290,44078440,151,"-","ENSMUSE00000814943","Chuk",2
"Chuk",0,6,"ENSMUST00000146861","19",44107217,44107282,66,"-","ENSMUSE00000741457","Chuk",1
"Chuk",0,6,"ENSMUST00000146861","19",44103658,44103752,95,"-","ENSMUSE00001267532","Chuk",2
"Chuk",0,6,"ENSMUST00000146861","19",44101737,44101851,115,"-","ENSMUSE00001295824","Chuk",3
